"","species","timestep","sim_mean","sim_sd","sim_cv","true_mean","true_sd","true_cv","rel_err_mean","rel_err_cv","ratio","true_mean_rescale","sim_mean_rescale","true_cv_rescale","sim_cv_rescale"
"58",0,61,4583074.56280559,251491.57836221,0.0548739879562981,2025162.29568818,170.372977102873,8.41280609784305e-05,126.306532200581,65126.7356671481,2.26306532200581,0.361487279686201,0.588720462113255,0.0402215215007902,0.297720159528436
"59",0,62,4371366.37013657,250411.67508054,0.0572845316263704,2027295.86923634,183.344089339082,9.04377560874451e-05,115.625476106909,63241.3898184089,2.15625476106909,0.370694959170443,0.438231186635922,0.348605633783965,0.442891241823551
"60",0,63,4091543.62657586,223247.668255334,0.0545631890138652,2026149.03667781,175.557322426872,8.66458089947448e-05,101.93695293435,62872.6811335729,2.0193695293435,0.365745672734962,0.239323806578291,0.163275563502678,0.279002797379257
"61",0,64,4357378.04621827,245505.815078595,0.0563425556549236,2023878.33523185,180.112018165463,8.89935007604249e-05,115.298418406119,63210.8655952311,2.15298418406119,0.35594620220028,0.428287817392304,0.278018166523139,0.386162266958384
"62",0,65,4659940.512456,257744.81004915,0.0553107511480456,2020769.02593835,182.577966183969,9.03507347155563e-05,130.602332708071,61117.8211081248,2.30602332708071,0.342527624051635,0.643359354099131,0.344352495073464,0.324023514261171
"63",0,66,4167798.06062787,241385.218091841,0.0579167259498838,2019257.22216061,183.472255139165,9.08612598363516e-05,106.402533312141,63641.9358417398,2.06402533312141,0.336003262779684,0.293528012791329,0.369304229421104,0.480964119450575
"64",0,67,4499265.11402454,228945.147860303,0.0508850094533582,2019794.44779262,175.254197741969,8.67683332497025e-05,122.758564315377,58544.6777846025,2.22758564315377,0.338321721140073,0.529145898341257,0.169263893040871,0.0574903998633245
"65",0,68,4353659.75381162,217379.930027223,0.0499303901360017,2022178.534915,176.936270836962,8.7497848375885e-05,115.295518107882,56964.7062331225,2.15295518107882,0.348610520466562,0.425644730588549,0.204918686291263,0
"66",0,69,4678365.11290728,249444.851428868,0.0533188080469963,2024860.49062872,172.173016923871,8.50295700472736e-05,131.046293537717,62606.1950535006,2.31046293537717,0.360184805601527,0.65645617731564,0.084282457743685,0.204061972207491
"67",0,7,4679901.9801902,252737.044429197,0.0540047730698251,2038393.76837767,185.820014418961,9.11600188843063e-05,129.587729946548,59141.7308934129,2.29587729946548,0.418589206045434,0.657548634064693,0.383905972009021,0.245373102977278
"68",0,70,4467988.91271507,237795.837505865,0.0532221189782146,2020480.08625615,183.576379699781,9.08578020384942e-05,121.135013559774,58477.3789197164,2.21135013559774,0.341280671966829,0.506913726711965,0.369135230776277,0.198239029883142
"69",0,71,4083298.80415316,224802.812371573,0.0550542155139183,2016058.7411835,176.058453926091,8.73280377846227e-05,102.538682070152,62943.0007481659,2.02538682070152,0.322199854081155,0.233463110602428,0.196619253824571,0.308574071832107
"70",0,72,4514428.81999811,255223.364353966,0.0565350290214728,2002054.23405024,183.132913800401,9.14725039340798e-05,125.489836549794,61705.4897264157,2.25489836549794,0.261761809595319,0.539924768524524,0.399178568071307,0.397753663240408
"71",0,8,4480399.99051031,256095.981471432,0.0571591782014675,2048746.78777756,180.777147916679,8.82379164644269e-05,118.689787202574,64678.4767498576,2.18689787202574,0.463268839616213,0.515735936574285,0.241089251836981,0.435342035149354
"72",0,9,4471943.91265472,250085.287514891,0.0559231717569619,2068726.48943702,178.608390720152,8.6337363412772e-05,116.168929797564,64672.8509956897,2.16168929797564,0.549493516159129,0.509725073159769,0.148200394997555,0.360905552002287
"73",11,1,4657.59242318107,295.633311236511,0.0634734181044115,2322.15129861597,0.23374754747917,0.000100659912908555,100.572306634674,62957.2948757411,2.00572306634674,0.963168428597845,0.516758546457371,0.397762032308732,0.494447209978031
"74",11,10,4829.50562971856,308.549938230491,0.0638885140399912,2326.91640642515,0.2436983600889,0.000104730173983041,107.54959724308,60902.967540507,2.0754959724308,0.987679355955634,0.629942756520132,0.599438284728189,0.512394551394599
"75",11,11,5224.8275569664,337.447353034466,0.0645853570008332,2329.2074296581,0.239278740934199,0.000102729683018967,124.317829766383,62769.2264035398,2.24317829766383,0.999464000980758,0.890214791212687,0.500316505252563,0.542523679290054
"76",11,12,4959.5241258449,327.268996146753,0.0659879834924687,2329.31163188085,0.248560615994021,0.000106709902012259,112.918016548959,61738.6693719274,2.12918016548959,1,0.71554432881352,0.697531287225026,0.603168495024396
"77",11,13,4956.07261794888,308.184612582533,0.0621832318328858,2326.76320991653,0.236765227657787,0.000101757336822547,113.002878712642,61009.3349871432,2.13002878712642,0.986891338423909,0.71327192518262,0.452137989584976,0.438663928280263
"78",11,14,4657.08133875066,288.219377149559,0.0618884138336478,2321.10636468182,0.239901628597303,0.000103356585569567,100.640582853645,59778.5394202018,2.00640582853645,0.957793461067396,0.516422058710462,0.531378728221428,0.425916997186648
"79",11,15,4735.6447073219,320.836605301288,0.0677492981695256,2313.84747962907,0.240999298698522,0.000104155222338663,104.665378725873,64946.4726091573,2.04665378725873,0.920454955549529,0.568146606176608,0.570950162998758,0.6793217722349
"80",11,16,4438.59541352742,311.565434311429,0.070194601058226,2302.67530897155,0.259774868875539,0.000112814371988712,92.7581972253762,62121.3285602029,1.92758197225376,0.862987155369378,0.372575303977103,1,0.785048381552664
"81",11,17,5214.91533786269,332.057955711888,0.0636746589730795,2292.37517088465,0.239956317820961,0.000104675849253924,127.489610082026,60730.3246899069,2.27489610082026,0.810004946669647,0.883688784794571,0.596746563587563,0.503148183096228
"82",11,18,5219.15704225137,349.798944657675,0.0670221152239526,2281.37013530947,0.254650676427758,0.000111621815542534,128.772918584007,59943.9214307653,2.28772918584007,0.753396861741699,0.886481437960798,0.940910346913248,0.64788084622757
"83",11,19,4834.49870954671,333.875414468307,0.069061020496086,2271.67225501073,0.237622341294465,0.000104602387413207,112.816734407133,65922.4132583868,2.12816734407133,0.703512567609143,0.633230100218222,0.593106622939865,0.736036199962643
"84",11,2,4695.92410708886,319.007053122585,0.0679327531381991,2312.94365658479,0.241253610746775,0.00010430587449026,103.028037181965,65028.40572996,2.03028037181965,0.915805839124507,0.541995358979577,0.578414785242107,0.687253743317082
"85",11,20,4537.98584289007,341.102787250946,0.0751661197412883,2262.53855902687,0.243431094474973,0.00010759202025696,100.570541650432,69762.1696681317,2.00570541650432,0.656530344387069,0.438011970896332,0.741239122797858,1
"86",11,21,4339.36957078086,270.223543591099,0.0622725350268963,2257.96535808081,0.248529246466296,0.000110067785396645,92.1805201860658,56476.5312734225,1.92180520186066,0.633006554229502,0.307246997587612,0.863910132373143,0.442525095724018
"87",11,22,4936.12523542523,324.183854659982,0.0656757758764713,2254.53276261092,0.228914684080373,0.000101535310498337,118.942271200744,64582.6956594053,2.18942271200744,0.615349850209321,0.700138968272372,0.441136867989646,0.589669695838776
"88",11,23,4221.59821359218,240.765027362212,0.057031724759364,2250.74708822474,0.219441457413061,9.74971637467021e-05,87.5643085657362,58395.7783054414,1.87564308565736,0.595876966573629,0.229708696139474,0.241051839367208,0.215930221843834
"89",11,24,4377.9961017909,301.634605385901,0.068897869795387,2244.94017548472,0.239928590481945,0.00010687527137784,95.0161589872042,64365.6793916433,1.95016158987204,0.566007166761483,0.332677931533242,0.70572512867769,0.728982116612708
"90",11,25,4893.999681168,294.312236600164,0.060137363255799,2236.29633731418,0.215155254362942,9.621052933501e-05,118.843969804366,62406.0101752456,2.18843969804366,0.521544691204891,0.672404347540829,0.177300742905491,0.350207504838948
"91",11,26,4763.66679846511,309.300809788953,0.0649291444751367,2226.85629068251,0.225315320962914,0.000101180898787975,113.918914228861,64071.3458300026,2.13918914228861,0.472986650860674,0.586595789425706,0.423576219114502,0.557387884518774
"92",11,27,4385.25443027559,284.745573728264,0.0649325092205356,2216.18696916969,0.220217467124793,9.93677294327288e-05,97.8738477971718,65245.6706631245,1.97873847797172,0.418105423608406,0.337456669551465,0.333735986786392,0.55753336470607
"93",11,28,4833.67493994106,291.9370871665,0.0603965079973004,2206.65316033436,0.215225941605256,9.75350116067375e-05,119.050054028819,61822.9003025293,2.19050054028819,0.36906508597842,0.632687746818109,0.242927152629514,0.361412045171386
"94",11,29,4729.44845525759,310.116094125388,0.0655713022478639,2209.82600291597,0.224841269349488,0.000101746141575309,114.019042631268,64345.9841254325,2.14019042631268,0.385385664053404,0.564067117989664,0.45158327934245,0.585152610218493
"95",11,3,4706.33841599202,293.740700178572,0.0624138500496371,2301.1495214857,0.25604697780871,0.000111269161529059,104.521191345856,55992.6758069773,2.04521191345856,0.855138756607653,0.548851931259828,0.923436789680278,0.448635078364242
"96",11,30,4699.74150461574,290.556745679083,0.0618239844454678,2214.7966432258,0.218651346787312,9.87229899666327e-05,112.197427650544,62523.6953179433,2.12197427650544,0.410953816639772,0.544508657011055,0.301789967371512,0.423131288805014
"97",11,31,4834.60985735218,304.628051252655,0.0630098519303259,2239.3718723304,0.219040806007631,9.78135023995305e-05,115.891336186207,64318.3577773904,2.15891336186207,0.537364735239067,0.633303277705952,0.256726016730853,0.474404179723187
"98",11,32,4489.22741106087,282.656721617107,0.0629633332721524,2256.24124098518,0.220730228449069,9.78309519564885e-05,98.9693003351303,64259.3177956155,1.9896930033513,0.62413798071982,0.40591039649353,0.257590620054638,0.472392870604211
"99",11,33,4573.69846707877,263.64626983465,0.0576439989938911,2258.41162033287,0.217737627355822,9.6411843348437e-05,102.518372908684,59689.3339572016,2.02518372908684,0.635302053529989,0.461524446985157,0.187275595880395,0.242402884632688
"100",11,34,4863.2546187485,298.261755240656,0.0613296606126311,2260.75426553364,0.223848461612351,9.90149460403704e-05,115.116463248187,61839.8010757141,2.15116463248187,0.647352233429509,0.652162414571457,0.316256018994489,0.401758401629237
"101",11,35,4503.78602782236,293.487401385813,0.0651645969796922,2263.30244934006,0.225254299395851,9.95246125684757e-05,98.9917887083801,65375.8609935378,1.9899178870838,0.660459669960727,0.415495498016238,0.341509346358723,0.567568052823101
"102",11,36,4242.88852292117,281.673791379779,0.0663872712794845,2263.86187108939,0.23032169769255,0.000101738405789624,87.4181714487489,65152.9108985264,1.87418171448749,0.663337243020851,0.243725809146254,0.451199981013913,0.620432345673842
"103",11,37,4676.44549428879,280.667295453399,0.0600172279985235,2261.62192505463,0.217091428947635,9.59892661733861e-05,106.773972363919,62424.9367883633,2.06773972363919,0.651815330665025,0.529171030661249,0.166337435044359,0.345013263475252
"104",11,38,4408.89388586403,274.895228051136,0.0623501574697717,2258.11998191616,0.219178985323338,9.70625950253321e-05,95.2462190305231,64137.0600677832,1.95246219030523,0.633801913694125,0.353020413378832,0.219519512683305,0.445881227076951
"105",11,39,4575.28840954076,278.778720317355,0.0609313982777618,2252.85888085479,0.235555001043203,0.000104558258417779,103.088105003931,58175.0699942811,2.03088105003931,0.606739678986992,0.462571233239862,0.590920087418417,0.38453888805516
"106",11,4,3982.63668783578,258.925049448894,0.0650134746761441,2290.35140782304,0.245194842790786,0.000107055555734062,73.8875822387991,60628.72559519,1.73887582238799,0.799595043813506,0.0723812163438333,0.714657988921129,0.561034036599483
"107",11,40,4256.67786009856,272.491494672586,0.0640150614231062,2244.64034088107,0.223405302013555,9.95283288572918e-05,89.6374123984478,64218.4329105875,1.89637412398448,0.564464867094058,0.252804432407066,0.341693483736552,0.517866031347699
"108",11,41,4678.89933919769,298.466671135334,0.0637899320968323,2235.58281769251,0.230465499371892,0.000103089671985299,109.29214977717,61778.101722866,2.0929214977717,0.517874464146989,0.530786592974486,0.518153500057961,0.508132202285085
"109",11,42,4515.38915738989,290.937701719498,0.0644324756025401,2224.1628741414,0.226989795399873,0.000102056282855408,103.015220237995,63034.2567060051,2.03015220237995,0.45913216113516,0.423134765998075,0.466950384780225,0.535913605771563
"110",11,43,5091.07306111196,326.567733650019,0.0641451673802325,2214.15484141459,0.225184764280525,0.000101702356162525,129.933018499255,62971.4663854256,2.29933018499255,0.407652494150881,0.802153511567335,0.449413767903388,0.523491371980378
"111",11,44,5119.35138065105,354.254846220738,0.0691991660427274,2205.20367330944,0.229919613298748,0.000104262302880032,132.148687334999,66270.2643536952,2.32148687334999,0.361609164182626,0.820771390457496,0.57625586744744,0.742009145198277
"112",11,45,4426.19690691078,282.138371464473,0.0637428423087007,2198.45013022708,0.221022204908663,0.000100535464448235,101.332604549624,63303.3399641986,2.01332604549624,0.326870054276167,0.364412375685402,0.391595769595546,0.506096199442388
"113",11,46,4399.20753550768,282.668825560742,0.0642544874910343,2193.5334424582,0.215692033146906,9.83308615095423e-05,100.5534746066,65245.1891955598,2.005534746066,0.301579424647246,0.346643114417596,0.282360501731401,0.528218003065108
"114",11,47,4341.08757608005,285.214422171699,0.0657011445111745,2189.94587553362,0.221272360687587,0.000101040104762256,98.2280760716178,64924.8182796003,1.98228076071618,0.283125573065996,0.308378097847962,0.416600054453169,0.590766549624283
"115",11,48,4518.1262936712,271.739389445945,0.0601442659596713,2184.01832757132,0.225303687686464,0.000103160163466672,106.872178526792,58201.8327409906,2.06872178526792,0.252635245599808,0.424936841673782,0.521646263183101,0.35050595435983
"116",11,49,4823.75757664325,314.21246034487,0.0651385264189672,2177.32746385208,0.235290034735302,0.000108063687544285,121.544882739373,60177.9045387221,2.21544882739373,0.218218547982405,0.626158353565691,0.764609636176668,0.566440850135367
"117",11,5,4368.45421684432,280.488303662016,0.064207678446184,2282.455633548,0.241403203918567,0.000105764686231081,91.3927330124574,60608.0498550332,1.91392733012457,0.758980485352574,0.326395745702722,0.650697049079789,0.526194138610403
"118",11,50,4814.14157690314,334.57353291143,0.0694980668031488,2169.48779728262,0.234969656396348,0.000108306512113439,121.902219636039,64067.948396637,2.21902219636039,0.177892598289762,0.619827372040366,0.776641284320615,0.754932601048216
"119",11,51,4729.29156987532,313.275300355701,0.0662414857969859,2158.3481270526,0.22367965990812,0.000103634653327947,119.116254259389,63818.2779792467,2.19116254259389,0.120591974939447,0.563963827797947,0.545156631506378,0.614129075504915
"120",11,52,4675.36847507906,298.342321120178,0.0638115097687854,2151.07662389921,0.222121933137395,0.000103260818638231,117.350159596087,61696.4399375388,2.17350159596087,0.0831885639964712,0.528461942796902,0.526633598741016,0.509065147689562
"121",11,53,4883.80798469479,286.866987254407,0.0587383836861338,2145.43522526356,0.210389650877791,9.80638559488301e-05,127.637167842941,59798.0971304898,2.27637167842941,0.0541701413937088,0.665694338823333,0.269130716252253,0.289720369650501
